Plot ID,Row,Column,Accession,PECO:0007167,PECO:0007102,width,length,Rack,Sowing date,Harvest date,HI_CalcGbSamp_%,SpkPop_CalcGbSamp_m2,WtGrSp_CalcGbSamp_g,TGrUa_CalcFh_m2,GrNoSp_CalcGbSamp_No,TGW_CalcTGW_g,GrnYld100_Fh_tha,GrnYld85_Fh_tha,StrwYld100_CalcGbSamp_tha,StrwYld85_CalcGbSamp_tha,BioYld100_CalcGbSamp_tha,BmsNUpE_CalcFh_kgNOff/kg_Navail,BmsNUtE_CalcFh_kg_biomass/kg_Noff,GrnNUpE_CalcFh_kgNOff/kg_Navail,GrnNUE_CalcFh_kg_grain/kg_Navail,GrnNUtE_CalcFh_kg_grain/kg_Noff,GPD_CalcFh_%,Nsur_CalcFh_kgha,GrnNCnc_Com_%,GrnAlCnc_Icp_ppm,GrnAsCnc_Icp_ppm,GrnCaCnc_Icp_ppm,GrnCdCnc_Icp_ppm,GrnCoCnc_Icp_ppm,GrnCrCnc_Icp_ppm,GrnCuCnc_Icp_ppm,GrnFeCnc_Icp_ppm,GrnKCnc_Icp_ppm,GrnMgCnc_Icp_ppm,GrnMnCnc_Icp_ppm,GrnMoCnc_Icp_ppm,GrnNaCnc_Icp_ppm,GrnPCnc_Icp_ppm,GrnPbCnc_Icp_ppm,GrnSCnc_Icp_ppm,GrnSeCnc_Icp_ppm,GrnTiCnc_Icp_ppm,GrnZnCnc_Icp_ppm,StrwNCnc_Com_%,StrwAlCnc_Icp_ppm,StrwAsCnc_Icp_ppm,StrwCaCnc_Icp_ppm,StrwCdCnc_Icp_ppm,StrwCoCnc_Icp_ppm,StrwCrCnc_Icp_ppm,StrwCuCnc_Icp_ppm,StrwFeCnc_Icp_ppm,StrwKCnc_Icp_ppm,StrwMgCnc_Icp_ppm,StrwMnCnc_Icp_ppm,StrwMoCnc_Icp_ppm,StrwNaCnc_Icp_ppm,StrwNiCnc_Icp_ppm,StrwPCnc_Icp_ppm,StrwPbCnc_Icp_ppm,StrwSCnc_Icp_ppm,StrwSeCnc_Icp_ppm,StrwTiCnc_Icp_ppm,StrwZnCnc_Icp_ppm,BmsNCnc_CalcComb_%,BmsAlCnc_CalcIcp_ppm,BmsAsCnc_CalcIcp_ppm,BmsCaCnc_CalcIcp_ppm,BmsCdCnc_CalcIcp_ppm,BmsCoCnc_CalcIcp_ppm,BmsCrCnc_CalcIcp_ppm,BmsCuCnc_CalcIcp_ppm,BmsFeCnc_CalcIcp_ppm,BmsKCnc_CalcIcp_ppm,BmsMgCnc_CalcIcp_ppm,BmsMnCnc_CalcIcp_ppm,BmsMoCnc_CalcIcp_ppm,BmsNaCnc_CalcIcp_ppm,BmsPCnc_CalcIcp_ppm,BmsPbCnc_CalcIcp_ppm,BmsSCnc_CalcIcp_ppm,BmsSeCnc_CalcIcp_ppm,BmsTiCnc_CalcIcp_ppm,BmsZnCnc_CalcIcp_ppm,GrnNOff_CalcCombYld_kgha,GrnAlOff_CalcIcpYld_kgha,GrnAsOff_CalcIcpYld_kgha,GrnCaOff_CalcIcpYld_kgha,GrnCdOff_CalcIcpYld_kgha,GrnCoOff_CalcIcpYld_kgha,GrnCrOff_CalcIcpYld_kgha,GrnCuOff_CalcIcpYld_kgha,GrnFeOff_CalcIcpYld_kgha,GrnKOff_CalcIcpYld_kgha,GrnMgOff_CalcIcpYld_kgha,GrnMnOff_CalcIcpYld_kgha,GrnMoOff_CalcIcpYld_kgha,GrnNaOff_CalcIcpYld_kgha,GrnPOff_CalcIcpYld_kgha,GrnPbOff_CalcIcpYld_kgha,GrnSOff_CalcIcpYld_kgha,GrnSeOff_CalcIcpYld_kgha,GrnTiOff_CalcIcpYld_kgha,GrnZnOff_CalcIcpYld_kgha,StrwNOff_CalcCombYld_kgha,StrwAlOff_CalcIcpYld_kgha,StrwAsOff_CalcIcpYld_kgha,StrwCaOff_CalcIcpYld_kgha,StrwCdOff_CalcIcpYld_kgha,StrwCoOff_CalcIcpYld_kgha,StrwCrOff_CalcIcpYld_kgha,StrwCuOff_CalcIcpYld_kgha,StrwFeOff_CalcIcpYld_kgha,StrwKOff_CalcIcpYld_kgha,StrwMgOff_CalcIcpYld_kgha,StrwMnOff_CalcIcpYld_kgha,StrwMoOff_CalcIcpYld_kgha,StrwNaOff_CalcIcpYld_kgha,StrwNiOff_CalcIcpYld_kgha,StrwPOff_CalcIcpYld_kgha,StrwPbOff_CalcIcpYld_kgha,StrwSOff_CalcIcpYld_kgha,StrwSeOff_CalcIcpYld_kgha,StrwTiOff_CalcIcpYld_kgha,StrwZnOff_CalcIcpYld_kgha,BmsNOff_CalcCombYld_kgha,BmsAlOff_CalcIcpYld_kgha,BmsAsOff_CalcIcpYld_kgha,BmsCaOff_CalcIcpYld_kgha,BmsCdOff_CalcIcpYld_kgha,BmsCoOff_CalcIcpYld_kgha,BmsCrOff_CalcIcpYld_kgha,BmsCuOff_CalcIcpYld_kgha,BmsFeOff_CalcIcpYld_kgha,BmsKOff_CalcIcpYld_kgha,BmsMgOff_CalcIcpYld_kgha,BmsMnOff_CalcIcpYld_kgha,BmsMoOff_CalcIcpYld_kgha,BmsNaOff_CalcIcpYld_kgha,BmsPOff_CalcIcpYld_kgha,BmsPbOff_CalcIcpYld_kgha,BmsSOff_CalcIcpYld_kgha,BmsSeOff_CalcIcpYld_kgha,BmsTiOff_CalcIcpYld_kgha,BmsZnOff_CalcIcpYld_kgha,NHi_CalcCombYld_%,AlHi_CalcIcpYld_%,AsHi_CalcIcpYld_%,CaHi_CalcIcpYld_%,CdHi_CalcIcpYld_%,CoHi_CalcIcpYld_%,CrHi_CalcIcpYld_%,CuHi_CalcIcpYld_%,FeHi_CalcIcpYld_%,KHi_CalcIcpYld_%,MgHi_CalcIcpYld_%,MnHi_CalcIcpYld_%,MoHi_CalcIcpYld_%,NaHi_CalcIcpYld_%,PHi_CalcIcpYld_%,PbHi_CalcIcpYld_%,SHi_CalcIcpYld_%,SeHi_CalcIcpYld_%,TiHi_CalcIcpYld_%,ZnHi_CalcIcpYld_%,SlMinN_SoilSam_kgha,FertN_FertApl_kgha,AvailN_CalcNutAvail_kgha
98,5,44,Solstice,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,51.24259006,562.5906054,1.798,27.86605808,49.53168044,36.3,10.12,11.9,9.62,11.32,19.74,67.29448132,62.99003756,55.36715726,21.72112878,32.27772672,0.227910279,207.85,2.55,0.000355324,,0.041775476,1.47232,,7.93546,0.000341789,0.003724555,0.380505869,0.09452167,0.003322943,3.83757,0.002613912,0.286399179,1.38486,0.155747511,0.000329091,3.295,0.002375134,0.58,0.003979171,0.000147492,0.365395493,3.0923,,3.64759,0.000207926,0.004661398,0.95949257,0.048111913,0.003856905,7.66131,0.002623318,4.56263,0.029792154,1.3701,0.08590527,,7.8539,0.000432818,1.59,0.002122218,,0.199564214,2.26117,,5.84481,0.000276521,0.004181335,0.662804788,0.071893475,0.003583289,5.7192,0.002618498,0.16128424,1.37767,0.121694243,,3.831,0.001428111,257.84,0.035942359,,4.22574773,0.000148931,,0.008027018,0.03457328,0.376752832,38.48961107,9.561225258,0.336128319,0.003881844,0.264407093,28.97036266,0.001400838,15.75445119,0.033288777,3.23788,0.240253848,55.54,0.382987277,0.014195797,35.16858567,0.000297428,,0.003510734,0.020012499,0.448650257,92.3492416,4.63067543,0.371219397,0.007373856,0.252489111,0.000439144,2.8674353,0.001318699,8.268210471,,0.00755922,0.041657831,313.39,0.418929636,,39.3943334,0.000446359,,0.011537752,0.054585779,0.825403088,130.8388527,14.19190069,0.707347716,0.0112557,0.516896204,31.83779796,0.002719537,24.02266166,,0.007562458,0.281911679,82.27592542,8.579569361,,10.7267908,33.3656793,,69.57177142,63.33752264,45.64470825,29.41757,67.37099891,47.51953131,34.48780731,51.15284096,90.99361299,51.5101823,65.5816221,,0.042815233,85.22309137,115.6930672,350.0,465.69
99,5,45,Avalon,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,50.24490016,469.0546199,1.867,,,,8.76,10.3,8.67,10.2,17.43,59.89913123,62.48207621,47.89574227,18.80476728,31.39405681,0.188871005,242.65,2.55,0.000240725,,0.043020101,1.23825,,7.6799,0.000393702,0.003384323,0.387378289,0.090015901,0.003038781,2.97358,0.002355174,0.311396694,7.1666,0.154001868,0.000125265,,0.002209257,0.64,0.002519598,,0.371584664,4.74832,,3.6884,0.000237097,0.004001666,0.942236625,0.045431176,0.00399997,0.000111041,0.00282439,4.96253,0.035665715,4.23625,0.102721069,,6.37279,0.000570327,1.6,0.001374581,,0.206497727,2.98469,,5.69375,0.000315783,0.003691482,0.663448609,0.067832727,0.003517021,7.01892,0.002588633,0.17420647,2.14375,0.128487055,,,0.001393806,223.05,0.021080929,,3.767377669,0.000108437,,0.006725481,0.034477462,0.296373595,33.9236843,7.882917278,0.266113598,0.002604035,0.206248455,27.26978619,6.2755,13.48632816,0.01096973,,0.193470194,55.9,0.21849656,,32.22338287,0.000411768,,0.003198227,0.020560794,0.347019717,81.70964656,3.939737926,0.346872641,0.009629327,0.244927777,0.000430344,3.092888644,0.003673624,8.907849727,,0.005526412,0.049458104,278.95,0.239577489,,35.99076054,0.000520205,,0.009923708,0.055038256,0.643393312,115.6333309,11.8226552,0.612986239,0.012233362,0.451176232,30.36267483,0.003736379,22.39417789,,,0.242928298,79.96066269,8.799211083,,10.4676245,20.84496171,,67.77185687,62.64272298,46.06413991,29.33728886,66.67636958,43.41265448,21.28633665,45.71350191,89.81351722,1.679567907,60.22247492,,,79.64086334,115.6930672,350.0,465.69
100,5,46,Cadenza,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,50.55989141,509.2226042,2.086,26.16350622,51.37931034,40.6,10.62,12.5,10.39,12.22,21.01,65.15049633,69.24658238,54.21898546,22.80983822,35.01099686,0.069737442,213.2,2.38,0.000198142,,0.042332637,2.38715,,5.55232,0.00034673,0.003041482,0.350522247,0.096862055,0.003476937,2.78324,0.001907785,0.277178487,1.433,0.143353459,3.36669,,0.002037424,0.49,0.004074301,,0.326326429,4.05421,,2.041,0.000168574,0.00443097,0.878924559,0.048596143,0.004600178,0.000110466,0.002320666,,0.02618908,,0.088991034,,8.9448,0.000294086,1.44,0.002114519,,0.182739476,3.21135,,3.81632,0.00025865,0.003728446,0.611764924,0.072999336,0.004032269,6.86866,0.002111914,0.153089051,,0.116476617,,,0.001175516,252.49,0.021047382,,4.496735097,0.000253573,,0.005897892,0.036831029,0.323077855,37.23381741,10.28905899,0.369333569,0.002956462,0.202652247,29.4429619,1.48748,15.2275542,0.003576229,,0.21642301,50.91,0.423202615,,33.89592655,0.000421115,,0.002120017,0.017510028,0.460250284,91.2949722,5.047740952,0.477826174,0.011474247,0.241050407,,2.720291874,,9.243607835,,0.009286591,0.030547022,303.4,0.444249998,,38.39266165,0.000674688,,0.008017909,0.054341057,0.783328139,128.5287896,15.33679994,0.847159742,0.014430709,0.443702653,32.16325377,,24.47116203,,,0.246970032,83.22113954,4.737733836,,11.71248594,37.58368787,,73.55898046,67.77753456,41.24425496,28.96924302,67.08739129,43.59668552,20.48729887,45.67298504,91.5422367,,62.22652679,,,87.63128388,115.6930672,350.0,465.69
401,5,47,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,5,48,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,5,49,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,5,50,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5,51,KWS Barrel,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-02,54.97461315,597.1826933,1.819,27.02177411,45.24875622,40.2,10.86,12.78,8.9,10.47,19.76,64.31612579,65.97176172,52.1102682,23.32599293,36.26772079,-0.066707131,223.02,2.23,0.000302868,,0.036141544,,,0.000399056,0.000359559,0.004501133,0.421153006,0.093595119,0.002888275,3.66372,0.002780993,0.273898213,2.32679,0.137892362,3.37597,1.6846,0.002240028,0.64,0.001724521,,0.337138305,3.53858,,1.7711,0.000202986,0.003136564,1.199257207,0.053139545,0.004431883,7.7542,0.003081234,,0.037062852,,0.118478528,,3.48283,0.000411799,1.52,0.000942972,,0.1716665,,,0.000227066,0.000289061,0.00388673,0.771497433,0.07537984,0.00358329,5.5547,0.002916178,0.167262176,,0.129151208,,1.57742,0.001416861,242.67,0.032899793,,3.925966711,,,0.043348505,0.039057994,0.488946973,45.74881162,10.16700676,0.313746149,0.003979805,0.302092386,29.75288688,0.002527531,14.97890696,0.003667229,1.82994,0.243328739,56.84,0.153427619,,29.99461431,0.000314821,,0.001518789,0.018059346,0.279054661,106.6958482,4.72773383,0.394296954,0.006898781,0.274132089,,3.297418115,,10.54083061,,0.003098614,0.036637027,299.52,0.186327412,,33.92058102,,,0.044867294,0.05711734,0.768001634,152.4446598,14.89474059,0.708043103,0.010878586,0.576224476,33.050305,,25.51973757,,0.003116913,0.279965766,81.02208825,17.6569796,,11.57399606,,,96.61493134,68.3820256,63.66483498,30.010111,68.25903881,44.3117301,36.58384636,52.42616362,90.02303272,,58.69538007,,0.587099401,86.91374752,115.6930672,350.0,465.69
102,5,52,Graham,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-02,54.4329746,848.8313534,1.487,29.21787552,34.4212963,43.2,12.62,14.85,10.57,12.43,23.19,71.69525686,69.45125788,58.54453487,27.10395133,37.80438556,-0.092725138,193.06,2.16,0.000237074,,0.039323216,1.34277,2.4947,9.53496,0.000288624,0.003015707,0.364922073,0.071615946,0.002296854,3.63818,0.002216336,0.237343658,6.03445,0.134007445,,,0.001714723,0.58,0.002532249,,0.443753913,3.75593,,1.8943,0.0001873,0.00391445,1.047056442,0.04394639,0.004365632,8.31787,0.003924455,,0.02962151,8.23952,0.121285126,,5.19639,0.000343417,1.44,0.001282917,,0.223610255,2.44238,,6.01467,0.000242454,0.003425238,0.675750414,0.059007752,0.003239535,5.7757,0.002994675,0.142690854,7.03923,0.128210263,,,0.00108986,272.64,0.029923796,,4.963424414,0.000169486,3.1484,0.012035148,0.036430436,0.380646259,46.06091008,9.039452256,0.289911728,0.00459215,0.279748616,29.95780657,0.000761676,16.91458351,,,0.216434419,61.24,0.267563869,,46.88815979,0.000396861,,0.001911892,0.019790618,0.41361067,110.6346294,4.643486563,0.461283702,0.008788868,0.414667794,,3.129883553,0.000870608,12.81529289,,0.005490636,0.036286325,333.88,0.297487664,,51.85158421,0.000566348,,0.01394704,0.056221055,0.794256928,156.6955395,13.68293882,0.751195429,0.013381018,0.69441641,33.08769012,0.001632284,29.72987639,,,0.252720744,81.6574728,10.05883584,,9.572367924,29.92620819,,86.29177125,64.79856426,47.924827,29.39516352,66.06367518,38.59338282,34.31839081,40.28542699,90.54064052,46.66318426,56.89422749,,,85.64173073,115.6930672,350.0,465.69
103,5,53,Istabraq,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-02,51.88009933,644.0718737,1.755,30.4675509,47.30458221,37.1,11.3,13.3,10.48,12.33,21.79,65.50052967,71.42760225,49.92820745,24.27234198,37.056711,-0.231688017,233.18,2.06,0.000153779,,0.040792495,,3.41166,5.65646,0.000311729,0.003149223,0.379703749,0.078151182,0.003051351,2.07457,0.001988968,0.248212888,,0.131162589,6.79622,,0.001964829,0.69,0.003033962,,0.48667155,2.76238,,1.78273,0.000227291,0.004576014,1.151530014,0.053122714,0.005489312,8.37535,0.003304042,,0.040723491,,0.13293547,,6.36662,0.000447666,1.4,0.00153972,,0.255349053,,,3.79243,0.000271097,0.003835793,0.751105781,0.066107508,0.004224496,5.1065,0.00262178,0.148369196,,0.132015697,,,0.001234772,232.51,0.017382349,,4.610963888,,3.85636,0.006393762,0.035236115,0.355971156,42.91966659,8.83378869,0.344908314,0.00234498,0.224822185,28.05664795,,14.82591255,0.007682086,,0.222093668,72.52,0.318086711,,51.02362815,0.000289614,,0.001869055,0.023829599,0.47975859,120.7287323,5.569492615,0.575510565,0.008780891,0.346402389,,4.269533056,,13.93722312,,0.006674896,0.046934225,305.03,0.33546906,,55.63459203,,,0.008262817,0.059065714,0.835729746,163.6483989,14.40328131,0.92041888,0.011125872,0.571224574,32.32618101,,28.76313567,,,0.269027892,76.22565452,5.181505712,,8.2879441,,,77.37993485,59.6557842,42.5940512,26.22675619,61.33177921,37.47297256,21.07682394,39.35793297,86.79233698,,51.54484101,,,82.55414175,115.6930672,350.0,465.69
104,5,54,Crusoe,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-02,52.75802422,719.7018104,1.647,29.85765445,41.4861461,39.7,11.85,13.95,10.61,12.49,22.47,75.50514575,63.89712953,62.05547768,25.45343629,33.71086307,0.164312482,176.71,2.44,0.000170609,1.0771,0.043430437,1.11541,3.54895,8.73619,0.00037096,0.00390413,0.358950421,0.075255849,0.003374292,3.9819,0.001951555,0.254498141,9.7189,0.148367055,0.000241343,7.57114,0.00208118,0.59,0.003497823,,0.377034907,1.56811,,3.75619,0.000198678,0.004367958,0.890080953,0.045610086,0.005563562,7.439,0.002586788,8.07342,0.031385621,1.6889,0.106407097,,7.4399,0.000440189,1.57,0.001742451,,0.201031779,6.6255,,6.38354,0.000289571,0.004123251,0.609866978,0.061250604,0.004408547,5.57621,0.002251652,0.149095379,5.92499,0.128544342,,3.89723,0.001305943,288.99,0.020223107,0.001276634,5.148021936,0.001322152,0.000420674,0.010355438,0.04397176,0.462775622,42.54814798,8.920443604,0.399971343,0.004632572,0.231327356,30.16690874,0.01152029,17.58667228,0.028607613,0.000897444,0.246692403,62.63,0.371264618,,40.01909691,0.000166442,,0.003986877,0.021087986,0.463622123,94.47463691,4.841128504,0.590525508,0.007895872,0.274565864,0.000856926,3.331320743,0.001791762,11.29422197,,0.007858712,0.046722364,351.62,0.391487725,,45.16711885,0.001488594,,0.014342315,0.065059746,0.926397745,137.0227849,13.76157211,0.990496851,0.012528444,0.505893219,33.49822948,0.013312052,28.88089426,,0.008756156,0.293414767,82.18708416,5.165706571,,11.39772044,88.8188398,,72.20199823,67.58673789,49.95431224,31.05187799,64.82139928,40.38087982,36.97643341,45.72651834,90.05523338,86.54030118,60.8937941,,10.24929247,84.07634198,115.6930672,350.0,465.69
105,5,55,Soissons,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-02,51.03359173,620.7067389,1.659,26.88648772,43.31592689,38.3,10.3,12.11,9.88,11.62,20.18,65.86031632,65.78897599,53.99813166,22.11225703,33.57447741,0.125877806,214.23,2.44,0.000125976,1.19487,0.045479732,2.92615,,5.77947,0.000385879,0.003270734,0.326487041,0.098661935,0.003265479,2.3494,0.001896678,0.273668002,5.84263,0.149499267,5.99776,,0.002329634,0.56,0.004466593,0.00014602,0.362774208,5.4411,,2.33412,0.00016762,0.004609066,0.693972941,0.051134101,0.004688712,5.74254,0.001641665,,0.031790652,1.37949,0.0930904,,9.7894,0.000415211,1.52,0.00225142,7.75985,0.200847441,4.13952,,4.09241,0.000279005,0.003926067,0.506431687,0.075389262,0.003962385,4.0109,0.001771807,0.155229352,9.73658,0.12187787,,,0.00139221,251.47,0.012972382,0.001230417,4.683286717,0.000301321,,0.005951428,0.039735975,0.336804669,33.62008398,10.15973725,0.336263473,0.002419296,0.195310933,28.1810304,0.000601647,15.39472405,0.006176207,,0.239894637,55.24,0.441317671,0.014427366,35.84357863,0.000533948,,0.00230621,0.016561537,0.455394578,68.567371,5.052258774,0.463264011,0.005673869,0.1622032,,3.141046766,0.001362994,9.197713037,,0.009592826,0.041024527,306.71,0.454290053,0.015657783,40.52686535,0.000835269,,0.008257638,0.056297512,0.792199248,102.187455,15.21199603,0.799527484,0.008093165,0.357514133,31.32207717,0.00196464,24.59243708,,,0.280919164,81.98887384,2.855528446,7.858182502,11.55600532,36.07471937,,72.07179247,70.5821159,42.51514634,32.90040249,66.78766701,42.05777534,29.89308081,54.63026903,89.97178013,30.6237599,62.59942434,,,85.39632306,115.6930672,350.0,465.69
106,5,56,Robigus,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-02,51.37085977,543.3472252,1.765,29.06084402,53.48484848,33.0,9.59,11.28,9.08,10.68,18.67,62.53994697,64.09852674,48.27030001,20.5931314,32.92796429,0.008584139,240.9,2.34,0.000209685,,0.045450024,,,0.000121963,0.000419567,0.00347398,0.430493472,0.08504136,0.003277205,3.36,0.002219461,0.274978577,6.09351,0.139681233,0.000158678,,0.002527893,0.73,0.004202206,,0.403732722,1.3259,,2.4128,0.000236741,0.0052903,1.005891031,0.043474194,0.005978884,6.98681,0.00266617,,0.035740523,2.1946,0.114419896,,0.000100316,0.000448364,1.56,0.002151214,,0.21967982,,,7.43864,0.00033066,0.004357241,0.710304358,0.064827605,0.004591008,5.0929,0.002436692,0.158639168,1.37998,0.127396862,,,0.001516636,224.79,0.020108989,,4.358692997,,,0.011696303,0.040236847,0.333157418,41.28466204,8.155533194,0.314286558,0.003164783,0.212848082,26.37066151,0.000584372,13.39553992,0.015217351,,0.242426914,66.45,0.381486612,,36.65184744,0.000120295,,0.002190397,0.021491923,0.48026639,91.31725665,3.946694045,0.54277778,0.006342801,0.242041437,,3.244612393,0.001991819,10.38731901,,0.009106947,0.040703609,291.24,0.401595601,,41.01054044,,,0.013886699,0.06172877,0.813423808,132.6019187,12.10222724,0.857064338,0.009507584,0.454889519,29.6152739,0.002576191,23.78285892,,,0.283130522,77.18314829,5.007273223,,10.62822618,,,84.2266573,65.18329618,40.95742157,31.13428708,67.38869658,36.67012427,33.28693292,46.79115988,89.04412499,22.68357356,56.3243467,,,85.62372992,115.6930672,350.0,465.69
107,5,57,Mercia,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-02,50.15329246,589.5417861,1.505,23.28767423,39.50131234,38.1,8.87,10.44,8.82,10.37,17.69,56.06090964,67.76286055,46.2975057,19.05247148,33.98530563,0.075016974,250.09,2.43,0.000177569,,0.051474361,2.2524,9.49321,7.2257,0.000365547,0.003475465,0.395913505,0.085181721,0.003017769,2.58817,0.002602046,0.276816953,1.48184,0.152712108,,,0.002144854,0.52,0.010396379,,0.424571475,,,2.8256,0.000205503,0.009164826,0.958096553,0.032149922,0.004177201,4.9496,0.002553708,4.19394,0.022451399,2.0794,0.090443476,,0.000256986,0.000383498,1.48,0.005271309,,0.237450989,,,5.0279,0.000285771,0.006311424,0.676143245,0.058747115,0.003595708,3.76499,0.002577951,0.150024099,1.77952,0.121673245,,,0.001266876,215.6,0.015754976,,4.567116192,1.99847,8.42295,0.006390552,0.03243357,0.308364261,35.12783698,7.557836683,0.267754671,0.00229638,0.230869221,24.56087171,0.001314774,13.54954046,,,0.190304356,45.47,0.916790795,,37.44026676,,,0.002491716,0.018122037,0.808187916,84.48846104,2.835097845,0.368360889,0.004364258,0.225195306,0.000369837,1.979846571,0.001833376,7.97563679,,0.022661932,0.033818295,261.07,0.932545771,,42.00738295,,,0.008882267,0.050555607,1.116552178,119.616298,10.39293453,0.63611556,0.006660639,0.456064527,26.54071828,0.00314815,21.52517725,,,0.224122651,82.58429268,1.689458709,,10.87217501,,,71.94730001,64.1542485,27.61754153,29.36709927,72.72091114,42.09214305,34.47688031,50.62205186,92.54034292,41.76337623,62.94740481,,,84.91080882,115.6930672,350.0,465.69
108,5,58,Claire,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-02,55.6066923,465.1053534,2.054,26.46333507,56.89750693,36.1,9.55,11.24,7.63,8.97,17.18,55.34856577,66.65282652,46.218218,20.51407812,37.06343215,-0.083419878,250.46,2.25,0.000214305,,0.040977578,,1.03747,9.5829,0.000312226,0.00286955,0.422767241,0.081270517,0.0026558,3.0719,0.002180378,0.249234702,6.6864,0.143193756,0.000124921,,0.001775116,0.56,0.003302213,,0.388731665,2.38964,,2.01872,0.000193863,0.004465099,1.112590978,0.043345538,0.003344948,6.24698,0.002074789,,0.027754197,1.11386,0.095035963,,5.4449,0.000335137,1.5,0.001585129,,0.19535712,,,6.22491,0.000259681,0.003577867,0.729002815,0.064434364,0.002961736,4.4847,0.002133503,0.15091218,4.21236,0.121814919,,,0.001135861,215.24,0.020473116,,3.914696195,,9.91118,0.009154793,0.02982777,0.274135666,40.38807049,7.763987048,0.253715616,0.002933031,0.208297246,23.81004893,0.000638735,13.67967751,0.011934039,,0.169581473,42.52,0.251853102,,29.6477772,0.000182253,,0.001539639,0.014785576,0.340544067,84.85506185,3.305876426,0.255112417,0.004764445,0.158239925,,2.116756391,8.49519,7.248200521,,0.004152098,0.025560228,257.75,0.272326218,,33.5624734,,,0.010694432,0.044613345,0.614679734,125.2431323,11.06986347,0.508828033,0.007697476,0.366537171,25.92680532,0.000723687,20.92787803,,,0.195141701,83.50391264,7.517864607,,11.66390852,,,85.60335575,66.85840175,44.59812995,32.24773266,70.13624934,49.86274338,38.10380234,56.82840983,91.83564514,88.2612317,65.36581248,,,86.90170916,115.6930672,350.0,465.69
109,5,59,Hereward,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-02,52.8823667,512.9808925,1.809,24.42059038,47.60526316,38.0,9.28,10.92,8.27,9.73,17.55,58.82934698,64.0523506,48.02385573,19.92691109,33.87239892,0.066122802,242.05,2.41,0.000594952,,0.044688604,,,0.000114893,0.000364992,0.003719306,0.39029848,0.076751897,0.003003247,5.2491,0.0024418,0.255487377,,0.146211007,0.000124044,,0.002155673,0.61,0.004447545,,0.477946514,5.05499,,3.16134,0.000203758,0.005324746,0.92204591,0.051056753,0.004305986,9.42883,0.002146691,1.5312,0.032529684,,0.097374817,,8.98288,0.000394285,1.56,0.002410203,,0.248829477,,,7.56535,0.000289022,0.004475751,0.640845284,0.064644953,0.003617067,7.21844,0.002302751,0.150434989,,0.12320055,,,0.001325749,223.64,0.055210477,,4.147023999,,,0.01066184,0.033870606,0.345145027,36.21901338,7.122441201,0.278696043,0.004870989,0.226594748,23.70877982,,13.56812461,0.011511084,,0.200042624,50.32,0.367733098,,39.51769803,0.000417958,,0.002613867,0.016847148,0.440262045,76.23683993,4.22148771,0.356028644,0.00779597,0.177493237,0.000126603,2.689627792,,8.051169954,,0.007427245,0.032600414,273.96,0.422943575,,43.66472203,,,0.013275706,0.050717754,0.785407072,112.4558533,11.34392891,0.634724687,0.012666959,0.404087985,26.39840761,,21.61929456,,,0.232643038,81.63248141,13.05386357,,9.497424481,,,80.31090415,66.78254257,43.94473131,32.2073172,62.7863702,43.90817761,38.45428879,56.07559644,89.81140139,,62.75933088,,,85.98693751,115.6930672,350.0,465.69
